J,mu,phi,<n>,<dN^2>
0.01016949152542373,0.9152542372881356,7.084609520964988e-09,9.000000000000448,9.000000000000448
0.01016949152542373,0.9322033898305084,8.972218144309589e-08,9.000000000011234,9.000000000011234
0.01016949152542373,0.9491525423728814,3.031901473792067e-07,9.000000000006942,9.000000000006942
0.01016949152542373,0.9661016949152542,1.185107108444452e-05,9.999999999660774,9.999999999660774
0.01016949152542373,0.9830508474576272,2.284016757204211e-07,9.999999999999892,9.999999999999892
0.01016949152542373,1.0,3.261334124984266e-07,9.999999999999753,9.999999999999753
0.013559322033898306,0.0,4.7431054522830765e-07,8.000000000001053,8.000000000001053
0.013559322033898306,0.01694915254237288,8.501394609274174e-07,8.000000000003308,8.000000000003308
0.013559322033898306,0.03389830508474576,3.075107582722576e-07,8.999999999986365,8.999999999986365
0.013559322033898306,0.05084745762711865,3.441625758959144e-08,8.999999999993774,8.999999999993774
0.013559322033898306,0.06779661016949153,2.029026350012215e-09,8.999999999999796,8.999999999999796
0.013559322033898306,0.0847457627118644,2.7250471595416287e-10,8.999999999999966,8.999999999999966
0.013559322033898306,0.1016949152542373,5.853382736561436e-11,8.999999999999979,8.999999999999979
0.013559322033898306,0.11864406779661017,1.7121263032729136e-11,8.999999999999979,8.999999999999979
0.013559322033898306,0.13559322033898305,6.244186391352534e-12,8.99999999999998,8.99999999999998
0.013559322033898306,0.15254237288135594,2.6865101588783938e-12,8.999999999999979,8.999999999999979
0.013559322033898306,0.1694915254237288,1.3190710115761652e-12,8.999999999999979,8.999999999999979
0.013559322033898306,0.1864406779661017,7.167213375683594e-13,8.99999999999998,8.99999999999998
0.013559322033898306,0.2033898305084746,4.276349967300613e-13,8.999999999999979,8.999999999999979
0.013559322033898306,0.22033898305084745,2.7325438987871045e-13,8.999999999999979,8.999999999999979
0.013559322033898306,0.23728813559322035,1.8612907885068648e-13,8.99999999999998,8.99999999999998
0.013559322033898306,0.2542372881355932,1.351767545241086e-13,8.999999999999979,8.999999999999979
0.013559322033898306,0.2711864406779661,1.0117928266020035e-13,8.999999999999979,8.999999999999979
0.013559322033898306,0.288135593220339,7.960444077259019e-14,8.999999999999979,8.999999999999979
0.013559322033898306,0.3050847457627119,6.482803232786184e-14,8.999999999999977,8.999999999999977
0.013559322033898306,0.3220338983050847,5.44867616019058e-14,8.999999999999979,8.999999999999979
0.013559322033898306,0.3389830508474576,4.843806765602671e-14,8.99999999999998,8.99999999999998
0.013559322033898306,0.3559322033898305,4.2253484609016706e-14,8.99999999999998,8.99999999999998
0.013559322033898306,0.3728813559322034,4.098991558963656e-14,8.999999999999979,8.999999999999979
0.013559322033898306,0.3898305084745763,3.8265944401963616e-14,8.999999999999979,8.999999999999979
0.013559322033898306,0.4067796610169492,4.1761972865320114e-14,8.99999999999998,8.99999999999998
0.013559322033898306,0.423728813559322,3.916559027260224e-14,8.999999999999979,8.999999999999979
0.013559322033898306,0.4406779661016949,3.9005077126125586e-14,8.999999999999979,8.999999999999979
0.013559322033898306,0.4576271186440678,4.1334148274822816e-14,8.999999999999977,8.999999999999977
0.013559322033898306,0.4745762711864407,4.424326861672144e-14,8.999999999999979,8.999999999999979
0.013559322033898306,0.4915254237288136,4.7562863136607305e-14,8.999999999999979,8.999999999999979
0.013559322033898306,0.5084745762711864,5.429753173869652e-14,8.999999999999979,8.999999999999979
0.013559322033898306,0.5254237288135594,6.261004418760482e-14,8.999999999999977,8.999999999999977
0.013559322033898306,0.5423728813559322,7.234656769394403e-14,8.999999999999979,8.999999999999979
0.013559322033898306,0.559322033898305,8.637428229736809e-14,8.99999999999998,8.99999999999998
0.013559322033898306,0.576271186440678,1.0848753001619802e-13,8.999999999999979,8.999999999999979
0.013559322033898306,0.5932203389830508,1.3305672866744027e-13,8.999999999999979,8.999999999999979
0.013559322033898306,0.6101694915254238,1.728987688352794e-13,8.999999999999979,8.999999999999979
