J,mu,phi,<n>,<dN^2>
0.006779661016949153,0.8983050847457628,2.175231746994737e-05,16.00000018297104,16.00000018297104
0.006779661016949153,0.9152542372881356,3.9742809216857666e-05,16.00000030417505,16.00000030417505
0.006779661016949153,0.9322033898305084,8.824162516440336e-05,16.000000610744596,16.000000610744596
0.006779661016949153,0.9491525423728814,0.00029421757089077556,16.000001925674194,16.000001925674194
0.006779661016949153,0.9661016949152542,0.010798830444247141,16.000336372460367,16.000336372460367
0.006779661016949153,0.9830508474576272,0.003136577358555877,18.999974670977018,18.999974670977018
0.006779661016949153,1.0,0.001034739021710129,18.999997253180346,18.999997253180346
0.00903954802259887,0.0,0.0010965510227085521,13.00000610183213,13.00000610183213
0.00903954802259887,0.01694915254237288,0.04020960789827332,13.99553703011262,13.99553703011262
0.00903954802259887,0.03389830508474576,0.0003174356334457577,15.999996103366742,15.999996103366742
0.00903954802259887,0.05084745762711865,6.761582233764113e-05,15.999999144671175,15.999999144671175
0.00903954802259887,0.06779661016949153,2.7465456766372073e-05,15.999999624299289,15.999999624299289
0.00903954802259887,0.0847457627118644,1.4575184934613122e-05,15.999999789045013,15.999999789045013
0.00903954802259887,0.1016949152542373,8.999175810571023e-06,15.999999865312967,15.999999865312967
0.00903954802259887,0.11864406779661017,6.132939765208815e-06,15.999999906935223,15.999999906935223
0.00903954802259887,0.13559322033898305,4.482353931886803e-06,15.999999932185217,15.999999932185217
0.00903954802259887,0.15254237288135594,3.4521167491692664e-06,15.999999948686286,15.999999948686286
0.00903954802259887,0.1694915254237288,2.7694528210489536e-06,15.999999960086342,15.999999960086342
0.00903954802259887,0.1864406779661017,2.295922994058212e-06,15.99999996831217,15.99999996831217
0.00903954802259887,0.2033898305084746,1.955546652493982e-06,15.99999997446079,15.99999997446079
0.00903954802259887,0.22033898305084745,1.703959159292972e-06,15.99999997919397,15.99999997919397
0.00903954802259887,0.23728813559322035,1.5139245306557186e-06,15.999999982931104,15.999999982931104
0.00903954802259887,0.2542372881355932,1.3680184985256655e-06,15.999999985948849,15.999999985948849
0.00903954802259887,0.2711864406779661,1.2547061396270587e-06,15.999999988435384,15.999999988435384
0.00903954802259887,0.288135593220339,1.1661318750990724e-06,15.999999990523042,15.999999990523042
0.00903954802259887,0.3050847457627119,1.0968205894796236e-06,15.999999992306677,15.999999992306677
0.00903954802259887,0.3220338983050847,1.042886407664451e-06,15.999999993856884,15.999999993856884
0.00903954802259887,0.3389830508474576,1.001535652823768e-06,15.999999995226736,15.999999995226736
0.00903954802259887,0.3559322033898305,9.707465771163035e-07,15.999999996457426,15.999999996457426
0.00903954802259887,0.3728813559322034,9.490586990662008e-07,15.999999997580879,15.999999997580879
0.00903954802259887,0.3898305084745763,9.354322450792234e-07,15.999999998622966,15.999999998622966
0.00903954802259887,0.4067796610169492,9.291538184312132e-07,15.999999999605834,15.999999999605834
0.00903954802259887,0.423728813559322,9.297735851641482e-07,16.00000000054721,16.00000000054721
0.00903954802259887,0.4406779661016949,9.370648570006183e-07,16.000000001463853,16.000000001463853
0.00903954802259887,0.4576271186440678,9.510003884504155e-07,16.000000002370644,16.000000002370644
0.00903954802259887,0.4745762711864407,9.717420736786305e-07,16.00000000328124,16.00000000328124
0.00903954802259887,0.4915254237288136,9.996423109254033e-07,16.00000000420928,16.00000000420928
0.00903954802259887,0.5084745762711864,1.0352566522244508e-06,16.000000005168943,16.000000005168943
0.00903954802259887,0.5254237288135594,1.0793684113549607e-06,16.000000006175178,16.000000006175178
0.00903954802259887,0.5423728813559322,1.1330271806876249e-06,16.000000007243557,16.000000007243557
0.00903954802259887,0.559322033898305,1.1976046106759295e-06,16.000000008392597,16.000000008392597
0.00903954802259887,0.576271186440678,1.2748727017692828e-06,16.0000000096434,16.0000000096434
0.00903954802259887,0.5932203389830508,1.3671124892843889e-06,16.00000001102017,16.00000001102017
0.00903954802259887,0.6101694915254238,1.4772649922062655e-06,16.00000001255339,16.00000001255339
0.00903954802259887,0.6271186440677966,1.6091421928513566e-06,16.000000014279518,16.000000014279518
0.00903954802259887,0.6440677966101694,1.7677250209771355e-06,16.000000016244808,16.000000016244808
0.00903954802259887,0.6610169491525424,1.959590109983622e-06,16.00000001850692,16.00000001850692
0.00903954802259887,0.6779661016949152,2.1935310780557976e-06,16.000000021144192,16.000000021144192
0.00903954802259887,0.6949152542372882,2.4814800640615564e-06,16.0000000242526,16.0000000242526
0.00903954802259887,0.711864406779661,2.839904312117067e-06,16.000000027962592,16.000000027962592
0.00903954802259887,0.7288135593220338,3.291974404252557e-06,16.00000003245738,16.00000003245738
0.00903954802259887,0.7457627118644068,3.87102428437628e-06,16.00000003798886,16.00000003798886
0.00903954802259887,0.7627118644067796,4.626247957641227e-06,16.000000044919652,16.000000044919652
0.00903954802259887,0.7796610169491526,5.632422699340697e-06,16.000000053780454,16.000000053780454
0.00903954802259887,0.7966101694915254,7.007213359465723e-06,16.00000006538225,16.00000006538225
0.00903954802259887,0.8135593220338984,8.94352435122528e-06,16.00000008101147,16.00000008101147
0.00903954802259887,0.8305084745762712,1.1773661314471265e-05,16.000000102814976,16.000000102814976
0.00903954802259887,0.847457627118644,1.6106097346056703e-05,16.000000134616897,16.000000134616897
0.00903954802259887,0.864406779661017,2.314464219370665e-05,16.000000183738106,16.000000183738106
0.00903954802259887,0.8813559322033898,3.552646188556031e-05,16.000000265877887,16.000000265877887
0.00903954802259887,0.8983050847457628,5.990781382994186e-05,16.000000420199306,16.000000420199306
0.00903954802259887,0.9152542372881356,0.00011709941108809249,16.000000771229743,16.000000771229743
0.00903954802259887,0.9322033898305084,0.00030197717616633227,16.000001945181463,16.000001945181463
0.00903954802259887,0.9491525423728814,0.0018124309097533192,16.000017200732,16.000017200732
0.00903954802259887,0.9661016949152542,0.1628739948811941,18.065916506850137,18.065916506850137
0.00903954802259887,0.9830508474576272,0.0021166147660738573,18.999988762185062,18.999988762185062
0.00903954802259887,1.0,0.001053592145811638,18.99999722125076,18.99999722125076
0.011299435028248588,0.0,0.0011276311667678554,13.000006315691726,13.000006315691726
0.011299435028248588,0.01694915254237288,0.006747187978584131,13.0002272149338,13.0002272149338
