J,mu,phi,<n>,<dN^2>
0.11186440677966103,0.7627118644067796,0.000351556721150336,9.999999759606743,9.999999759606743
0.11186440677966103,0.7796610169491526,0.0003175269778222093,9.99999979900417,9.99999979900417
0.11186440677966103,0.7966101694915254,0.00028951265042959936,9.999999828694746,9.999999828694746
0.11186440677966103,0.8135593220338984,0.0002660475573325742,9.99999985168103,9.99999985168103
0.11186440677966103,0.8305084745762712,0.00024610627220093064,9.999999869883343,9.999999869883343
0.11186440677966103,0.847457627118644,0.00022895006977835362,9.999999884577024,9.999999884577024
0.11186440677966103,0.864406779661017,0.00021403326616874612,9.999999896636014,9.999999896636014
0.11186440677966103,0.8813559322033898,0.00020094402421327634,9.999999906676036,9.999999906676036
0.11186440677966103,0.8983050847457628,0.00018936568300866662,9.999999915140872,9.999999915140872
0.11186440677966103,0.9152542372881356,0.00017905076242820912,9.999999922357473,9.999999922357473
0.11186440677966103,0.9322033898305084,0.00016980304708449272,9.99999992857098,9.99999992857098
0.11186440677966103,0.9491525423728814,0.00016146496393971003,9.999999933968112,9.999999933968112
0.11186440677966103,0.9661016949152542,0.0001539085147413418,9.999999938693488,9.999999938693488
0.11186440677966103,0.9830508474576272,0.00014702864737422747,9.999999942860383,9.999999942860383
0.11186440677966103,1.0,0.00014073833367734368,9.999999946558662,9.999999946558662
0.11525423728813561,0.0,0.00029668814836799923,8.00000027293384,8.00000027293384
0.11525423728813561,0.01694915254237288,0.0003328152728679695,8.000000332406819,8.000000332406819
0.11525423728813561,0.03389830508474576,0.00037895420212351257,8.000000417568433,8.000000417568433
0.11525423728813561,0.05084745762711865,0.00043993904291755284,8.000000546169417,8.000000546169417
0.11525423728813561,0.06779661016949153,0.0005243143772014112,8.000000754511458,8.000000754511458
0.11525423728813561,0.0847457627118644,0.0006487411623770249,8.000001126719125,8.000001126719125
0.11525423728813561,0.1016949152542373,0.0008506361071990352,8.00000189647354,8.00000189647354
0.11525423728813561,0.11864406779661017,0.0012351148223502981,8.000003932309166,8.000003932309166
0.11525423728813561,0.13559322033898305,0.0022545667679389884,8.000012958530167,8.000012958530167
0.11525423728813561,0.15254237288135594,0.01294112195752267,8.0004252412814,8.0004252412814
0.11525423728813561,0.1694915254237288,0.0031921324250812747,8.999969067229818,8.999969067229818
0.11525423728813561,0.1864406779661017,0.0013008671695404449,8.999993628557474,8.999993628557474
0.11525423728813561,0.2033898305084746,0.0007871743853342708,8.999997208160174,8.999997208160174
0.11525423728813561,0.22033898305084745,0.0005568226136812561,8.999998404185302,8.999998404185302
0.11525423728813561,0.23728813559322035,0.00043055086436812555,8.99999896364405,8.99999896364405
0.11525423728813561,0.2542372881355932,0.0003535444552227469,8.99999927975797,8.99999927975797
0.11525423728813561,0.2711864406779661,0.0003036387210545773,8.99999948186849,8.99999948186849
0.11525423728813561,0.288135593220339,0.0002702917407109225,8.999999623207069,8.999999623207069
0.11525423728813561,0.3050847457627119,0.00024794480539807456,8.999999729296768,8.999999729296768
0.11525423728813561,0.3220338983050847,0.0002334743390637665,8.99999981387633,8.99999981387633
0.11525423728813561,0.3389830508474576,0.00022507854858173888,8.999999885102612,8.999999885102612
0.11525423728813561,0.3559322033898305,0.0002217484850687518,8.999999948306423,8.999999948306423
0.11525423728813561,0.3728813559322034,0.00022300862271341728,9.000000007367703,9.000000007367703
0.11525423728813561,0.3898305084745763,0.0002287993684023179,9.00000006550758,9.00000006550758
0.11525423728813561,0.4067796610169492,0.00023945013707782825,9.000000125847084,9.000000125847084
0.11525423728813561,0.423728813559322,0.00025573010533394493,9.000000191941774,9.000000191941774
0.11525423728813561,0.4406779661016949,0.0002789930630175786,9.000000268481283,9.000000268481283
0.11525423728813561,0.4576271186440678,0.0003114716120867922,9.000000362457259,9.000000362457259
0.11525423728813561,0.4745762711864407,0.00035685201082574027,9.00000048543642,9.00000048543642
0.11525423728813561,0.4915254237288136,0.0004214430334009322,9.000000658555823,9.000000658555823
0.11525423728813561,0.5084745762711864,0.0005167541588679371,9.000000924956183,9.000000924956183
0.11525423728813561,0.5254237288135594,0.0006659114166023563,9.000001385897022,9.000001385897022
0.11525423728813561,0.5423728813559322,0.0009227004124052475,9.000002331143367,9.000002331143367
0.11525423728813561,0.559322033898305,0.0014462258076078363,9.000004903274325,9.000004903274325
0.11525423728813561,0.576271186440678,0.002999698935422956,9.000017815923192,9.000017815923192
0.11525423728813561,0.5932203389830508,0.05973933404850199,9.006005450471065,9.006005450471065
0.11525423728813561,0.6101694915254238,0.003636569268756284,9.999978050166408,9.999978050166408
0.11525423728813561,0.6271186440677966,0.001766475164806097,9.999994786583951,9.999994786583951
0.11525423728813561,0.6440677966101694,0.0011669361435770681,9.999997699852317,9.999997699852317
0.11525423728813561,0.6610169491525424,0.0008714189665484575,9.999998698607266,9.999998698607266
0.11525423728813561,0.6779661016949152,0.000695432511343427,9.999999156690158,9.999999156690158
0.11525423728813561,0.6949152542372882,0.0005786464729294746,9.999999404625564,9.999999404625564
0.11525423728813561,0.711864406779661,0.0004954848225392971,9.999999554090012,9.999999554090012
0.11525423728813561,0.7288135593220338,0.00043325017267863765,9.999999651315827,9.999999651315827
0.11525423728813561,0.7457627118644068,0.0003849238698460172,9.99999971825338,9.99999971825338
0.11525423728813561,0.7627118644067796,0.00034631053661387634,9.999999766412627,9.999999766412627
0.11525423728813561,0.7796610169491526,0.0003147481630346624,9.99999980230288,9.99999980230288
0.11525423728813561,0.7966101694915254,0.0002884661967996728,9.99999982983138,9.99999982983138
0.11525423728813561,0.8135593220338984,0.0002662411894596597,9.999999851459364,9.999999851459364
0.11525423728813561,0.8305084745762712,0.0002472006186433172,9.999999868800431,9.999999868800431
0.11525423728813561,0.847457627118644,0.00023070547658023054,9.999999882948488,9.999999882948488
0.11525423728813561,0.864406779661017,0.0002162770431644615,9.999999894666777,9.999999894666777
0.11525423728813561,0.8813559322033898,0.00020354958910756497,9.999999904501413,9.999999904501413
0.11525423728813561,0.8983050847457628,0.00019223889380587763,9.999999912851463,9.999999912851463
0.11525423728813561,0.9152542372881356,0.0001821207341738679,9.9999999200144,9.9999999200144
0.11525423728813561,0.9322033898305084,0.00017301584480346486,9.99999992621552,9.99999992621552
0.11525423728813561,0.9491525423728814,0.00016477918644143422,9.999999931628256,9.999999931628256
0.11525423728813561,0.9661016949152542,0.00015729214866506204,9.99999993638807,9.99999993638807
0.11525423728813561,0.9830508474576272,0.0001504567914684505,9.999999940601809,9.999999940601809
0.11525423728813561,1.0,0.00014419152957736991,9.999999944354784,9.999999944354784
0.11864406779661019,0.0,0.00030837578251405426,8.00000028985518,8.00000028985518
0.11864406779661019,0.01694915254237288,0.000345195522705228,8.000000351855507,8.000000351855507
0.11864406779661019,0.03389830508474576,0.0003919913208778007,8.000000439996372,8.000000439996372
0.11864406779661019,0.05084745762711865,0.0004534556138173186,8.000000571840948,8.000000571840948
0.11864406779661019,0.06779661016949153,0.0005377723218589389,8.000000782701653,8.000000782701653
0.11864406779661019,0.0847457627118644,0.000660606852985143,8.00000115250376,8.00000115250376
0.11864406779661019,0.1016949152542373,0.0008561890476552281,8.000001895565516,8.000001895565516
0.11864406779661019,0.11864406779661017,0.0012163928741045344,8.000003762225624,8.000003762225624
0.11864406779661019,0.13559322033898305,0.00210031920050118,8.00001108742869,8.00001108742869
0.11864406779661019,0.15254237288135594,0.007694360368000676,8.000148024526032,8.000148024526032
0.11864406779661019,0.1694915254237288,0.004356009851130887,8.999946046145194,8.999946046145194
0.11864406779661019,0.1864406779661017,0.0015542383965129081,8.999991634779484,8.999991634779484
0.11864406779661019,0.2033898305084746,0.000911127226461815,8.999996610190518,8.999996610190518
0.11864406779661019,0.22033898305084745,0.0006363673456050853,8.999998134021258,8.999998134021258
0.11864406779661019,0.23728813559322035,0.0004891829567088642,8.999998815182128,8.999998815182128
0.11864406779661019,0.2542372881355932,0.0004006474882529347,8.999999189181613,8.999999189181613
0.11864406779661019,0.2711864406779661,0.00034383525392748604,8.999999423653856,8.999999423653856
0.11864406779661019,0.288135593220339,0.00030621219541397937,8.999999585398967,8.999999585398967
0.11864406779661019,0.3050847457627119,0.0002812691821968414,8.999999705714517,8.999999705714517
0.11864406779661019,0.3220338983050847,0.0002653956689281659,8.99999980116522,8.99999980116522
0.11864406779661019,0.3389830508474576,0.0002565400472214193,8.999999881478177,8.999999881478177
0.11864406779661019,0.3559322033898305,0.00025358409517064665,8.999999952987181,8.999999952987181
0.11864406779661019,0.3728813559322034,0.00025604332044230573,9.000000020340448,9.000000020340448
0.11864406779661019,0.3898305084745763,0.0002639396029721499,9.000000087489344,9.000000087489344
0.11864406779661019,0.4067796610169492,0.0002777875100158764,9.000000158420145,9.000000158420145
0.11864406779661019,0.423728813559322,0.0002986853568527408,9.000000237909179,9.000000237909179
0.11864406779661019,0.4406779661016949,0.00032854446263469965,9.000000332606838,9.000000332606838
0.11864406779661019,0.4576271186440678,0.0003705542794851988,9.000000452983063,9.000000452983063
0.11864406779661019,0.4745762711864407,0.00043011962364580727,9.000000617384273,9.000000617384273
0.11864406779661019,0.4915254237288136,0.0005168658110485269,9.000000861633616,9.000000861633616
0.11864406779661019,0.5084745762711864,0.000649393535966871,9.000001265236124,9.000001265236124
0.11864406779661019,0.5254237288135594,0.0008684048094734706,9.000002037895126,9.000002037895126
0.11864406779661019,0.5423728813559322,0.0012824017540874178,9.000003899781255,9.000003899781255
0.11864406779661019,0.559322033898305,0.002306392396278834,9.000010869583202,9.000010869583202
0.11864406779661019,0.576271186440678,0.008299504198982025,9.000120448563765,9.000120448563765
0.11864406779661019,0.5932203389830508,0.00623086029292206,9.999936318096852,9.999936318096852
0.11864406779661019,0.6101694915254238,0.002285701075858168,9.999991390752156,9.999991390752156
0.11864406779661019,0.6271186440677966,0.0014000759564731556,9.999996739770795,9.999996739770795
0.11864406779661019,0.6440677966101694,0.0010093333723162725,9.999998283423205,9.999998283423205
0.11864406779661019,0.6610169491525424,0.0007892348141052478,9.999998933487495,9.999998933487495
0.11864406779661019,0.6779661016949152,0.0006480193477148855,9.999999267643043,9.999999267643043
0.11864406779661019,0.6949152542372882,0.000549717562470052,9.999999462204801,9.999999462204801
0.11864406779661019,0.711864406779661,0.00047734403671743735,9.999999585628942,9.999999585628942
0.11864406779661019,0.7288135593220338,0.00042183289093498315,9.99999966900067,9.99999966900067
0.11864406779661019,0.7457627118644068,0.00037790391884697113,9.999999728091993,9.999999728091993
0.11864406779661019,0.7627118644067796,0.00034227333093969604,9.999999771598896,9.999999771598896
0.11864406779661019,0.7796610169491526,0.0003127916678319806,9.999999804636637,9.999999804636637
0.11864406779661019,0.7966101694915254,0.0002879929214651979,9.99999983037468,9.99999983037468
0.11864406779661019,0.8135593220338984,0.0002668428822613173,9.999999850862599,9.999999850862599
0.11864406779661019,0.8305084745762712,0.0002485910547297682,9.999999867473823,9.999999867473823
0.11864406779661019,0.847457627118644,0.00023267960502387232,9.999999881157208,9.999999881157208
0.11864406779661019,0.864406779661017,0.00021868526042811127,9.999999892585567,9.999999892585567
0.11864406779661019,0.8813559322033898,0.0002062810391792469,9.99999990224712,9.99999990224712
0.11864406779661019,0.8983050847457628,0.0001952103390370352,9.999999910502906,9.999999910502906
0.11864406779661019,0.9152542372881356,0.00018526896613888755,9.999999917625383,9.999999917625383
0.11864406779661019,0.9322033898305084,0.00017629240333600062,9.999999923822614,9.999999923822614
0.11864406779661019,0.9491525423728814,0.0001681466183301077,9.999999929256493,9.999999929256493
0.11864406779661019,0.9661016949152542,0.00016072131408219917,9.99999993405423,9.99999993405423
0.11864406779661019,0.9830508474576272,0.00015392489671319285,9.999999938316888,9.999999938316888
0.11864406779661019,1.0,0.00014768067170987768,9.999999942125985,9.999999942125985
0.12203389830508476,0.0,0.00032029908979138875,8.00000030747396,8.00000030747396
0.12203389830508476,0.01694915254237288,0.0003578341599452618,8.000000372108612,8.000000372108612
0.12203389830508476,0.03389830508474576,0.00040532334162466976,8.00000046337756,8.00000046337756
0.12203389830508476,0.05084745762711865,0.0004673341134881123,8.000000598706672,8.000000598706672
0.12203389830508476,0.06779661016949153,0.0005517342905113718,8.000000812585608,8.000000812585608
0.12203389830508476,0.0847457627118644,0.0006733306667233529,8.000001181406391,8.000001181406391
0.12203389830508476,0.1016949152542373,0.0008636835676388883,8.000001903580323,8.000001903580323
0.12203389830508476,0.11864406779661017,0.001204151089464449,8.000003638103394,8.000003638103394
0.12203389830508476,0.13559322033898305,0.001988094649776733,8.000009798473137,8.000009798473137
0.12203389830508476,0.15254237288135594,0.005701872126579894,8.00008010507861,8.00008010507861
0.12203389830508476,0.1694915254237288,0.006295643981235784,8.999893512006953,8.999893512006953
0.12203389830508476,0.1864406779661017,0.0018622753507233538,8.99998884937673,8.99998884937673
0.12203389830508476,0.2033898305084746,0.0010522681297512337,8.999995862743493,8.999995862743493
0.12203389830508476,0.22033898305084745,0.0007247231684277145,8.999997812747356,8.999997812747356
0.12203389830508476,0.23728813559322035,0.000553601931735046,8.999998643713234,8.999998643713234
0.12203389830508476,0.2542372881355932,0.00045216501089816007,8.999999086685328,8.999999086685328
0.12203389830508476,0.2711864406779661,0.0003877548508980903,8.999999358901944,8.999999358901944
0.12203389830508476,0.288135593220339,0.00034550887569093184,8.999999544115573,8.999999544115573
0.12203389830508476,0.3050847457627119,0.00031783106708214884,8.999999680666223,8.999999680666223
0.12203389830508476,0.3220338983050847,0.00030056570538971374,8.99999978851174,8.99999978851174
0.12203389830508476,0.3389830508474576,0.0002913906910596373,8.99999987925143,8.99999987925143
0.12203389830508476,0.3559322033898305,0.00028908105633289354,8.999999960427546,8.999999960427546
0.12203389830508476,0.3728813559322034,0.0002931658132469401,9.000000037640902,9.000000037640902
0.12203389830508476,0.3898305084745763,0.0003037944548270291,9.000000115798054,9.000000115798054
0.12203389830508476,0.4067796610169492,0.00032174796312664733,9.000000200085573,9.000000200085573
0.12203389830508476,0.423728813559322,0.0003485945926076456,9.000000297074244,9.000000297074244
0.12203389830508476,0.4406779661016949,0.0003870545806153152,9.000000416450773,9.000000416450773
0.12203389830508476,0.4576271186440678,0.0004417488304142219,9.000000574376175,9.000000574376175
0.12203389830508476,0.4745762711864407,0.0005207697719164034,9.000000801014568,9.000000801014568
0.12203389830508476,0.4915254237288136,0.000639258587966184,9.000001159923377,9.000001159923377
0.12203389830508476,0.5084745762711864,0.0008286833040737937,9.000001807253595,9.000001807253595
0.12203389830508476,0.5254237288135594,0.0011661164106229612,9.000003222161004,9.000003222161004
0.12203389830508476,0.5423728813559322,0.0019017371446782966,9.000007546611752,9.000007546611752
0.12203389830508476,0.559322033898305,0.004555187213414975,9.000037641731126,9.000037641731126
0.12203389830508476,0.576271186440678,0.017979734944650733,9.999475210647457,9.999475210647457
0.12203389830508476,0.5932203389830508,0.003130042876560412,9.99998406113686,9.99998406113686
0.12203389830508476,0.6101694915254238,0.0017149287451325565,9.999995179383689,9.999995179383689
0.12203389830508476,0.6271186440677966,0.0011813263766332926,9.999997686175119,9.999997686175119
0.12203389830508476,0.6440677966101694,0.0009011535390637808,9.999998633647948,9.999998633647948
0.12203389830508476,0.6610169491525424,0.0007284971525829461,9.99999909154795,9.99999909154795
0.12203389830508476,0.6779661016949152,0.0006114230027376278,9.99999934766304,9.99999934766304
0.12203389830508476,0.6949152542372882,0.000526807203747199,9.99999950559078,9.99999950559078
0.12203389830508476,0.711864406779661,0.0004627912761736872,9.99999961003434,9.99999961003434
0.12203389830508476,0.7288135593220338,0.0004126665999901176,9.999999682852758,9.999999682852758
0.12203389830508476,0.7457627118644068,0.000372352571971884,9.999999735764131,9.999999735764131
0.12203389830508476,0.7627118644067796,0.0003392244910525388,9.999999775510886,9.999999775510886
0.12203389830508476,0.7796610169491526,0.00031151739953503833,9.999999806196298,9.999999806196298
0.12203389830508476,0.7966101694915254,0.00028800068986440666,9.999999830434787,9.999999830434787
0.12203389830508476,0.8135593220338984,0.0002677900993530694,9.999999849956808,9.999999849956808
0.12203389830508476,0.8305084745762712,0.0002502338653510668,9.999999865944945,9.999999865944945
0.12203389830508476,0.847457627118644,0.00023484101742563302,9.999999879230305,9.999999879230305
0.12203389830508476,0.864406779661017,0.0002212346677120457,9.999999890410857,9.999999890410857
0.12203389830508476,0.8813559322033898,0.0002091206908843595,9.999999899926065,9.999999899926065
0.12203389830508476,0.8983050847457628,0.00019826618598925877,9.999999908104966,9.999999908104966
0.12203389830508476,0.9152542372881356,0.00018848433156344997,9.999999915197943,9.999999915197943
0.12203389830508476,0.9322033898305084,0.0001796235252744683,9.999999921398537,9.999999921398537
0.12203389830508476,0.9491525423728814,0.00017155945679264904,9.999999926857988,9.999999926857988
0.12203389830508476,0.9661016949152542,0.00016418922976216025,9.99999993169639,9.99999993169639
0.12203389830508476,0.9830508474576272,0.00015742694038969754,9.999999936009768,9.999999936009768
0.12203389830508476,1.0,0.00015120030812628871,9.999999939875961,9.999999939875961
0.12542372881355934,0.0,0.0003324448660641275,8.000000325790886,8.000000325790886
0.12542372881355934,0.01694915254237288,0.0003707156048329469,8.000000393164823,8.000000393164823
0.12542372881355934,0.03389830508474576,0.00041893055551256523,8.000000487705268,8.000000487705268
0.12542372881355934,0.05084745762711865,0.00048154658145920475,8.000000626744558,8.000000626744558
0.12542372881355934,0.06779661016949153,0.0005661529951468186,8.000000844090023,8.000000844090023
0.12542372881355934,0.0847457627118644,0.0006868107099503816,8.000001213144927,8.000001213144927
0.12542372881355934,0.1016949152542373,0.0008728203951550281,8.000001919108563,8.000001919108563
0.12542372881355934,0.11864406779661017,0.0011970453446861944,8.000003548959732,8.000003548959732
0.12542372881355934,0.13559322033898305,0.00190476733503986,8.000008875221504,8.000008875221504
0.12542372881355934,0.15254237288135594,0.004662335095757563,8.000052810562838,8.000052810562838
0.12542372881355934,0.1694915254237288,0.010125955234602257,8.999737675234787,8.999737675234787
0.12542372881355934,0.1864406779661017,0.0022415612580379855,8.999984872225804,8.999984872225804
0.12542372881355934,0.2033898305084746,0.0012131901685414547,8.999994923353894,8.999994923353894
0.12542372881355934,0.22033898305084745,0.0008227212868556811,8.999997430036784,8.999997430036784
0.12542372881355934,0.23728813559322035,0.000624210955603078,8.999998445573091,8.999998445573091
0.12542372881355934,0.2542372881355932,0.0005083631978711314,8.999998970712252,8.999998970712252
0.12542372881355934,0.2711864406779661,0.0004356195348055318,8.999999286932233,8.999999286932233
0.12542372881355934,0.288135593220339,0.0003883993928717634,8.999999499133704,8.999999499133704
0.12542372881355934,0.3050847457627119,0.0003578668166548533,8.99999965422821,8.99999965422821
0.12542372881355934,0.3220338983050847,0.0003392584028959522,8.999999776239775,8.999999776239775
0.12542372881355934,0.3389830508474576,0.0003299624004225835,8.999999879003209,8.999999879003209
0.12542372881355934,0.3559322033898305,0.0003286556181898088,8.999999971521508,8.999999971521508
0.12542372881355934,0.3728813559322034,0.0003349145228694754,9.000000060594013,9.000000060594013
0.12542372881355934,0.3898305084745763,0.00034908258246980705,9.000000152401663,9.000000152401663
0.12542372881355934,0.4067796610169492,0.0003723245082777228,9.000000253837628,9.000000253837628
0.12542372881355934,0.423728813559322,0.00040688647751275516,9.00000037417651,9.00000037417651
0.12542372881355934,0.4406779661016949,0.00045668242428447726,9.000000527944449,9.000000527944449
0.12542372881355934,0.4576271186440678,0.0005285268206685063,9.000000740934325,9.000000740934325
0.12542372881355934,0.4745762711864407,0.0006348580587405189,9.000001064822547,9.000001064822547
0.12542372881355934,0.4915254237288136,0.000800437475655493,9.000001618767316,9.000001618767316
0.12542372881355934,0.5084745762711864,0.001081811343834077,9.00000273552204,9.00000273552204
0.12542372881355934,0.5254237288135594,0.0016408587840358133,9.000005672503525,9.000005672503525
0.12542372881355934,0.5423728813559322,0.0031983583253323636,9.000019082426466,9.000019082426466
0.12542372881355934,0.559322033898305,0.024296430287606023,9.000968897659654,9.000968897659654
0.12542372881355934,0.576271186440678,0.004738092457686135,9.99996390698838,9.99996390698838
0.12542372881355934,0.5932203389830508,0.0021622863560253175,9.999992440418445,9.999992440418445
0.12542372881355934,0.6101694915254238,0.0014012375997907557,9.999996793871093,9.999996793871093
0.12542372881355934,0.6271186440677966,0.0010366688567178632,9.99999822170212,9.99999822170212
0.12542372881355934,0.6440677966101694,0.0008227606501187022,9.999998861793175,9.999998861793175
0.12542372881355934,0.6610169491525424,0.0006821030672729434,9.999999203380838,9.999999203380838
0.12542372881355934,0.6779661016949152,0.0005825642121816312,9.999999407314183,9.999999407314183
0.12542372881355934,0.6949152542372882,0.0005084087367513598,9.99999953902607,9.99999953902607
0.12542372881355934,0.711864406779661,0.0004510223113348553,9.999999629203844,9.999999629203844
0.12542372881355934,0.7288135593220338,0.0004052927204732865,9.999999693792375,9.999999693792375
0.12542372881355934,0.7457627118644068,0.0003679943035788556,9.999999741745542,9.999999741745542
0.12542372881355934,0.7627118644067796,0.0003369911871437711,9.999999778407597,9.999999778407597
0.12542372881355934,0.7796610169491526,0.0003108128778149012,9.999999807129342,9.999999807129342
0.12542372881355934,0.7966101694915254,0.00028841386438924286,9.999999830099243,9.999999830099243
0.12542372881355934,0.8135593220338984,0.00026903042356385046,9.999999848795904,9.999999848795904
0.12542372881355934,0.8305084745762712,0.0002520916698381285,9.999999864248391,9.999999864248391
0.12542372881355934,0.847457627118644,0.00023716229966285596,9.999999877190708,9.999999877190708
0.12542372881355934,0.864406779661017,0.00022390459292542705,9.999999888158532,9.999999888158532
0.12542372881355934,0.8813559322033898,0.00021205251628964202,9.999999897549996,9.999999897549996
0.12542372881355934,0.8983050847457628,0.00020139365808356625,9.99999990566641,9.99999990566641
0.12542372881355934,0.9152542372881356,0.0001917563646267609,9.99999991273934,9.99999991273934
0.12542372881355934,0.9322033898305084,0.0001830004102368155,9.999999918949008,9.999999918949008
0.12542372881355934,0.9491525423728814,0.00017501011821512464,9.99999992443772,9.99999992443772
0.12542372881355934,0.9661016949152542,0.0001676892130078369,9.999999929319,9.999999929319
0.12542372881355934,0.9830508474576272,0.00016095691576469378,9.999999933684334,9.999999933684334
0.12542372881355934,1.0,0.00015474494640495986,9.999999937608269,9.999999937608269
0.12881355932203392,0.0,0.00034479926070847105,8.000000344804745,8.000000344804745
0.12881355932203392,0.01694915254237288,0.0003838237168252872,8.000000415020597,8.000000415020597
0.12881355932203392,0.03389830508474576,0.00043279298316450634,8.000000512970635,8.000000512970635
0.12881355932203392,0.05084745762711865,0.000496065658459428,8.000000655931773,8.000000655931773
0.12881355932203392,0.06779661016949153,0.0005809844620348601,8.000000877148082,8.000000877148082
0.12881355932203392,0.0847457627118644,0.0007009579993655511,8.00000124748302,8.00000124748302
0.12881355932203392,0.1016949152542373,0.0008833560125592126,8.000001941055768,8.000001941055768
0.12881355932203392,0.11864406779661017,0.0011940764630851686,8.000003487074904,8.000003487074904
0.12881355932203392,0.13559322033898305,0.001842160664252867,8.000008194890492,8.000008194890492
0.12881355932203392,0.15254237288135594,0.0040303441268029925,8.000038932864177,8.000038932864177
0.12881355932203392,0.1694915254237288,0.021065707669096243,8.998910840786174,8.998910840786174
0.12881355932203392,0.1864406779661017,0.0027162732392487852,8.999979039407227,8.999979039407227
0.12881355932203392,0.2033898305084746,0.0013970456969708356,8.999993735588538,8.999993735588538
0.12881355932203392,0.22033898305084745,0.0009312957357186063,8.999996973361219,8.999996973361219
0.12881355932203392,0.23728813559322035,0.0007014455443751944,8.999998216536264,8.999998216536264
0.12881355932203392,0.2542372881355932,0.0005695261740650573,8.99999883953344,8.99999883953344
0.12881355932203392,0.2711864406779661,0.00048766816394485473,8.999999207027349,8.999999207027349
0.12881355932203392,0.288135593220339,0.00043512203275106155,8.999999450259136,8.999999450259136
0.12881355932203392,0.3050847457627119,0.0004016405914349515,8.999999626552919,8.999999626552919
0.12881355932203392,0.3220338983050847,0.00038178625592855337,8.999999764800814,8.999999764800814
0.12881355932203392,0.3389830508474576,0.0003726414337888423,8.999999881507222,8.999999881507222
0.12881355932203392,0.3559322033898305,0.0003728020273575782,8.99999998745539,8.99999998745539
0.12881355932203392,0.3728813559322034,0.0003819424414007436,9.00000009097546,9.00000009097546
0.12881355932203392,0.3898305084745763,0.0004006960689864344,9.000000199987637,9.000000199987637
0.12881355932203392,0.4067796610169492,0.0004307829933486993,9.000000323874891,9.000000323874891
0.12881355932203392,0.423728813559322,0.00047544060328213284,9.000000476101214,9.000000476101214
0.12881355932203392,0.4406779661016949,0.0005403811168590015,9.000000679151906,9.000000679151906
0.12881355932203392,0.4576271186440678,0.0006358798354887782,9.000000975770961,9.000000975770961
0.12881355932203392,0.4745762711864407,0.0007816974467252519,9.00000145889327,9.00000145889327
0.12881355932203392,0.4915254237288136,0.0010204165925532607,9.000002367850346,9.000002367850346
0.12881355932203392,0.5084745762711864,0.0014623902809487027,9.000004494330774,9.000004494330774
0.12881355932203392,0.5254237288135594,0.002506276843928645,9.000011929077411,9.000011929077411
0.12881355932203392,0.5423728813559322,0.007524350718404217,9.000095895544625,9.000095895544625
0.12881355932203392,0.559322033898305,0.00898199014469996,9.999871681885017,9.999871681885017
0.12881355932203392,0.576271186440678,0.0028460763951890706,9.999987068959765,9.999987068959765
0.12881355932203392,0.5932203389830508,0.0016915870742210352,9.999995394311435,9.999995394311435
0.12881355932203392,0.6101694915254238,0.001203725401668086,9.999997640077341,9.999997640077341
0.12881355932203392,0.6271186440677966,0.0009344324520785648,9.999998556764126,9.999998556764126
0.12881355932203392,0.6440677966101694,0.0007636931820367981,9.999999019442013,9.999999019442013
0.12881355932203392,0.6610169491525424,0.0006457661298188112,9.999999285587817,9.999999285587817
0.12881355932203392,0.6779661016949152,0.0005594247363237065,9.999999452955265,9.999999452955265
0.12881355932203392,0.6949152542372882,0.0004934744227949724,9.99999956526032,9.99999956526032
0.12881355932203392,0.711864406779661,0.00044145218565839626,9.99999964443771,9.99999964443771
0.12881355932203392,0.7288135593220338,0.0003993655980437908,9.99999970247859,9.99999970247859
0.12881355932203392,0.7457627118644068,0.0003646152306887843,9.999999746389355,9.999999746389355
0.12881355932203392,0.7627118644067796,0.0003354358292195165,9.999999780487423,9.999999780487423
0.12881355932203392,0.7796610169491526,0.00031058653107655335,9.999999807552042,9.999999807552042
0.12881355932203392,0.7966101694915254,0.0002891695917197782,9.999999829438634,9.999999829438634
0.12881355932203392,0.8135593220338984,0.00027051944632181733,9.999999847424581,9.999999847424581
0.12881355932203392,0.8305084745762712,0.00025413220145735363,9.99999986241336,9.99999986241336
0.12881355932203392,0.847457627118644,0.00023961935096134898,9.999999875058565,9.999999875058565
0.12881355932203392,0.864406779661017,0.0002266765320383338,9.99999988584296,9.99999988584296
0.12881355932203392,0.8813559322033898,0.0002150619124062244,9.99999989512955,9.99999989512955
0.12881355932203392,0.8983050847457628,0.0002045809141173708,9.999999903195638,9.999999903195638
0.12881355932203392,0.9152542372881356,0.00019507520744439823,9.999999910256006,9.999999910256006
0.12881355932203392,0.9322033898305084,0.0001864146442229477,9.999999916479656,9.999999916479656
0.12881355932203392,0.9491525423728814,0.00017849125376374387,9.999999922000551,9.999999922000551
0.12881355932203392,0.9661016949152542,0.00017121471122552568,9.999999926926497,9.999999926926497
0.12881355932203392,0.9830508474576272,0.00016450887356888667,9.99999993134466,9.99999993134466
0.12881355932203392,1.0,0.00015830910087025839,9.999999935326716,9.999999935326716
0.1322033898305085,0.0,0.0003573478891419227,8.000000364512411,8.000000364512411
0.1322033898305085,0.01694915254237288,0.00039714190077181586,8.000000437670215,8.000000437670215
0.1322033898305085,0.03389830508474576,0.0004468904429552438,8.00000053916258,8.00000053916258
0.1322033898305085,0.05084745762711865,0.0005108645144787181,8.00000068624418,8.00000068624418
0.1322033898305085,0.06779661016949153,0.0005961874509185331,8.000000911697386,8.000000911697386
0.1322033898305085,0.0847457627118644,0.0007156937921241907,8.000001284218984,8.000001284218984
